id_venda,data_venda,cliente,produto,categoria,tamanho,cor,regiao,canal_venda,forma_pagamento,parcelas,quantidade,preco_unitario,custo_unitario,percentual_desconto,valor_frete,receita_total,mes,trimestre,ano,faixa_receita_item
11241,2024-07-18,Cliente_0149,Mochila Urbana,Acessórios,GG,Nude,Sul,E-commerce,Cartão de Crédito,3,1,219.9,98.95,0.0,86.8,219.9,7,Q3,2024,Baixo Valor
11242,2024-10-14,Cliente_0220,Camiseta Básica Algodão,Moda Masculina,P,Nude,Sudeste,E-commerce,Pix,1,3,49.9,22.45,0.0,80.72,149.7,10,Q4,2024,Baixo Valor
11243,2024-06-29,Cliente_0195,Calça Jeans Casual,Moda Masculina,P,Nude,Centro-Oeste,App,Boleto,1,2,189.9,85.45,0.0,28.8,379.8,6,Q2,2024,Baixo Valor
11245,2024-08-20,Cliente_0236,Sandália Salto Bloco,Calçados,40,Preto,Centro-Oeste,App,Pix,1,2,149.9,67.45,0.0,45.06,299.8,8,Q3,2024,Baixo Valor
11247,2024-05-30,Cliente_0067,Calça Jeans Casual,Moda Masculina,P,Nude,Norte,App,Boleto,1,1,189.9,85.45,0.0,27.61,189.9,5,Q2,2024,Baixo Valor
11248,2024-07-19,Cliente_0186,Kit Cuecas Boxer 3un,Moda Íntima e Praia,G,Branco,Centro-Oeste,App,Cartão de Crédito,3,2,79.9,35.96,0.0,27.11,159.8,7,Q3,2024,Baixo Valor
11249,2024-04-05,Cliente_0226,Sunga de Praia,Moda Íntima e Praia,P,Azul,Sul,E-commerce,Cartão de Crédito,3,1,69.9,31.46,0.29,55.31,69.9,4,Q2,2024,Baixo Valor
11250,2024-02-20,Cliente_0156,Chinelo Slim Conforto,Calçados,38,Vermelho,Centro-Oeste,Loja Física,Pix,1,2,39.9,17.95,0.0,0.0,79.8,2,Q1,2024,Baixo Valor
11251,2024-01-13,Cliente_0245,Cinto de Couro,Acessórios,GG,Preto,Sul,E-commerce,Pix,1,1,69.9,31.46,0.0,74.59,69.9,1,Q1,2024,Baixo Valor
11252,2024-12-23,Cliente_0205,Chinelo Slim Conforto,Calçados,40,Nude,Nordeste,E-commerce,Boleto,1,2,39.9,17.95,0.0,39.46,79.8,12,Q4,2024,Baixo Valor
11253,2024-12-08,Cliente_0160,Saia Plissada,Moda Feminina,G,Azul,Centro-Oeste,E-commerce,Boleto,1,3,119.9,53.96,0.0,59.66,359.70000000000005,12,Q4,2024,Baixo Valor
11254,2024-12-25,Cliente_0152,Sapato Social Couro,Calçados,36,Preto,Norte,App,Cartão de Crédito,8,1,289.9,130.45,0.29,97.46,289.9,12,Q4,2024,Baixo Valor
11256,2024-02-21,Cliente_0042,Calça Jeans Casual,Moda Masculina,G,Vermelho,Norte,Loja Física,Cartão de Crédito,10,1,189.9,85.45,0.17,0.0,189.9,2,Q1,2024,Baixo Valor
11257,2024-01-08,Cliente_0038,Calça Alfaiataria,Moda Feminina,G,Branco,Centro-Oeste,Loja Física,Cartão de Crédito,5,2,159.9,71.95,0.11,0.0,319.8,1,Q1,2024,Baixo Valor
11258,2024-11-21,Cliente_0236,Calça Alfaiataria,Moda Feminina,GG,Azul,Norte,E-commerce,Pix,1,1,159.9,71.95,0.21,35.29,159.9,11,Q4,2024,Baixo Valor
11259,2024-04-16,Cliente_0135,Cinto de Couro,Acessórios,G,Nude,Nordeste,App,Pix,1,2,69.9,31.46,0.0,81.48,139.8,4,Q2,2024,Baixo Valor
11260,2024-06-25,Cliente_0183,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Nude,Norte,E-commerce,Cartão de Crédito,7,1,79.9,35.96,0.0,97.21,79.9,6,Q2,2024,Baixo Valor
11261,2024-08-03,Cliente_0204,Vestido Estampado Midi,Moda Feminina,P,Vermelho,Sudeste,App,Cartão de Crédito,4,1,199.9,89.95,0.0,57.51,199.9,8,Q3,2024,Baixo Valor
11263,2024-12-06,Cliente_0108,Sandália Salto Bloco,Calçados,36,Vermelho,Sudeste,Loja Física,Cartão de Crédito,6,2,149.9,67.45,0.0,0.0,299.8,12,Q4,2024,Baixo Valor
11264,2024-03-19,Cliente_0230,Bermuda Sarja,Moda Masculina,M,Preto,Centro-Oeste,Loja Física,Boleto,1,1,99.9,44.96,0.0,0.0,99.9,3,Q1,2024,Baixo Valor
11265,2024-05-25,Cliente_0126,Camisa Polo Masculina,Moda Masculina,GG,Nude,Nordeste,App,Boleto,1,3,129.9,58.46,0.16,25.1,389.70000000000005,5,Q2,2024,Baixo Valor
11266,2024-10-07,Cliente_0074,Calça Alfaiataria,Moda Feminina,GG,Preto,Norte,Loja Física,Boleto,1,1,159.9,71.95,0.0,0.0,159.9,10,Q4,2024,Baixo Valor
11267,2024-12-25,Cliente_0015,Vestido Estampado Midi,Moda Feminina,G,Vermelho,Nordeste,App,Boleto,1,3,199.9,89.95,0.0,58.37,599.7,12,Q4,2024,Médio Valor
11268,2024-01-03,Cliente_0069,Ténis Desportivo Run,Calçados,38,Nude,Centro-Oeste,App,Pix,1,1,349.9,157.45,0.0,66.15,349.9,1,Q1,2024,Baixo Valor
11269,2024-07-14,Cliente_0043,Saia Plissada,Moda Feminina,G,Preto,Centro-Oeste,E-commerce,Cartão de Crédito,4,2,119.9,53.96,0.0,30.13,239.8,7,Q3,2024,Baixo Valor
11270,2024-04-10,Cliente_0054,Calça Jeans Casual,Moda Masculina,G,Nude,Nordeste,App,Boleto,1,2,189.9,85.45,0.0,85.45,379.8,4,Q2,2024,Baixo Valor
11271,2024-12-05,Cliente_0211,Mochila Urbana,Acessórios,GG,Nude,Sul,E-commerce,Cartão de Crédito,6,2,219.9,98.95,0.0,56.71,439.8,12,Q4,2024,Baixo Valor
11272,2024-02-14,Cliente_0047,Biquíni Cortininha,Moda Íntima e Praia,G,Azul,Sudeste,E-commerce,Boleto,1,2,139.9,62.96,0.0,52.51,279.8,2,Q1,2024,Baixo Valor
11273,2024-06-21,Cliente_0206,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Azul,Centro-Oeste,Loja Física,Cartão de Crédito,4,2,119.9,53.96,0.0,0.0,239.8,6,Q2,2024,Baixo Valor
11274,2024-07-22,Cliente_0216,Mochila Urbana,Acessórios,G,Vermelho,Sudeste,E-commerce,Boleto,1,3,219.9,98.95,0.0,62.77,659.7,7,Q3,2024,Médio Valor
11275,2024-04-20,Cliente_0048,Sandália Salto Bloco,Calçados,36,Vermelho,Nordeste,Loja Física,Pix,1,2,149.9,67.45,0.13,0.0,299.8,4,Q2,2024,Baixo Valor
11276,2024-11-25,Cliente_0121,Vestido Estampado Midi,Moda Feminina,P,Azul,Sul,App,Pix,1,3,199.9,89.95,0.0,25.59,599.7,11,Q4,2024,Médio Valor
11277,2024-01-20,Cliente_0008,Sunga de Praia,Moda Íntima e Praia,P,Nude,Sul,Loja Física,Cartão de Crédito,11,1,69.9,31.46,0.0,0.0,69.9,1,Q1,2024,Baixo Valor
11278,2024-08-31,Cliente_0148,Mochila Urbana,Acessórios,P,Nude,Nordeste,App,Cartão de Crédito,10,3,219.9,98.95,0.0,79.87,659.7,8,Q3,2024,Médio Valor
11279,2024-06-23,Cliente_0110,Ténis Desportivo Run,Calçados,44,Preto,Nordeste,E-commerce,Pix,1,2,349.9,157.45,0.0,47.61,699.8,6,Q2,2024,Médio Valor
11280,2024-07-30,Cliente_0098,Sunga de Praia,Moda Íntima e Praia,P,Vermelho,Norte,Loja Física,Pix,1,1,69.9,31.46,0.0,0.0,69.9,7,Q3,2024,Baixo Valor
11282,2024-03-29,Cliente_0189,Saia Plissada,Moda Feminina,M,Preto,Nordeste,Loja Física,Pix,1,3,119.9,53.96,0.0,0.0,359.70000000000005,3,Q1,2024,Baixo Valor
11283,2024-07-18,Cliente_0097,Camisa Polo Masculina,Moda Masculina,G,Branco,Sudeste,App,Cartão de Crédito,4,2,129.9,58.46,0.0,21.53,259.8,7,Q3,2024,Baixo Valor
11284,2024-12-10,Cliente_0144,Calça Alfaiataria,Moda Feminina,G,Vermelho,Centro-Oeste,Loja Física,Cartão de Crédito,9,3,159.9,71.95,0.0,0.0,479.70000000000005,12,Q4,2024,Baixo Valor
11285,2024-05-30,Cliente_0160,Saia Plissada,Moda Feminina,GG,Azul,Sudeste,App,Boleto,1,1,119.9,53.96,0.0,87.27,119.9,5,Q2,2024,Baixo Valor
11286,2024-08-07,Cliente_0159,Boné Ajustável Aba Curva,Acessórios,G,Vermelho,Sul,Loja Física,Pix,1,3,59.9,26.95,0.0,0.0,179.7,8,Q3,2024,Baixo Valor
11287,2024-01-03,Cliente_0088,Sunga de Praia,Moda Íntima e Praia,G,Nude,Sudeste,Loja Física,Pix,1,1,69.9,31.46,0.0,0.0,69.9,1,Q1,2024,Baixo Valor
11288,2024-05-16,Cliente_0244,Bermuda Sarja,Moda Masculina,M,Vermelho,Sudeste,Loja Física,Cartão de Crédito,9,2,99.9,44.96,0.0,0.0,199.8,5,Q2,2024,Baixo Valor
11289,2024-04-14,Cliente_0045,Camisa Polo Masculina,Moda Masculina,P,Vermelho,Centro-Oeste,E-commerce,Boleto,1,1,129.9,58.46,0.0,71.75,129.9,4,Q2,2024,Baixo Valor
11292,2024-08-20,Cliente_0214,Camisa Polo Masculina,Moda Masculina,M,Preto,Sudeste,App,Cartão de Crédito,2,2,129.9,58.46,0.0,34.65,259.8,8,Q3,2024,Baixo Valor
11293,2024-02-01,Cliente_0220,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Preto,Nordeste,E-commerce,Pix,1,1,119.9,53.96,0.0,64.99,119.9,2,Q1,2024,Baixo Valor
11294,2024-07-08,Cliente_0081,Vestido Estampado Midi,Moda Feminina,P,Preto,Norte,App,Pix,1,1,199.9,89.95,0.0,39.07,199.9,7,Q3,2024,Baixo Valor
11295,2024-04-03,Cliente_0103,Vestido Estampado Midi,Moda Feminina,M,Azul,Sul,App,Pix,1,3,199.9,89.95,0.0,81.84,599.7,4,Q2,2024,Médio Valor
11296,2024-11-24,Cliente_0030,Óculos de Sol Aviador,Acessórios,M,Preto,Nordeste,App,Pix,1,3,179.9,80.95,0.0,87.43,539.7,11,Q4,2024,Médio Valor
11298,2024-10-20,Cliente_0002,Conjunto Lingerie Renda,Moda Íntima e Praia,G,Azul,Sul,Loja Física,Cartão de Crédito,12,3,119.9,53.96,0.0,0.0,359.70000000000005,10,Q4,2024,Baixo Valor
11299,2024-12-16,Cliente_0108,Mochila Urbana,Acessórios,G,Preto,Sul,Loja Física,Cartão de Crédito,6,3,219.9,98.95,0.0,0.0,659.7,12,Q4,2024,Médio Valor
11300,2024-05-02,Cliente_0189,Camiseta Básica Algodão,Moda Masculina,P,Preto,Sul,App,Boleto,1,3,49.9,22.45,0.0,33.33,149.7,5,Q2,2024,Baixo Valor
11301,2024-12-23,Cliente_0038,Calça Jeans Casual,Moda Masculina,M,Azul,Norte,E-commerce,Boleto,1,1,189.9,85.45,0.0,90.08,189.9,12,Q4,2024,Baixo Valor
11302,2024-07-31,Cliente_0161,Blusa Crepe Feminina,Moda Feminina,GG,Vermelho,Norte,Loja Física,Cartão de Crédito,2,1,79.9,35.96,0.0,0.0,79.9,7,Q3,2024,Baixo Valor
11303,2024-01-09,Cliente_0212,Camiseta Básica Algodão,Moda Masculina,M,Vermelho,Centro-Oeste,App,Cartão de Crédito,9,3,49.9,22.45,0.0,77.87,149.7,1,Q1,2024,Baixo Valor
11304,2024-04-13,Cliente_0089,Mochila Urbana,Acessórios,M,Nude,Sudeste,Loja Física,Cartão de Crédito,12,2,219.9,98.95,0.0,0.0,439.8,4,Q2,2024,Baixo Valor
11306,2024-03-03,Cliente_0136,Cinto de Couro,Acessórios,P,Vermelho,Centro-Oeste,Loja Física,Boleto,1,3,69.9,31.46,0.0,0.0,209.70000000000002,3,Q1,2024,Baixo Valor
11307,2024-02-06,Cliente_0146,Calça Jeans Casual,Moda Masculina,G,Nude,Sul,E-commerce,Boleto,1,3,189.9,85.45,0.0,56.81,569.7,2,Q1,2024,Médio Valor
11308,2024-12-28,Cliente_0249,Calça Jeans Casual,Moda Masculina,M,Branco,Norte,App,Cartão de Crédito,8,1,189.9,85.45,0.0,21.31,189.9,12,Q4,2024,Baixo Valor
11309,2024-10-16,Cliente_0118,Biquíni Cortininha,Moda Íntima e Praia,P,Preto,Norte,App,Pix,1,2,139.9,62.96,0.0,40.72,279.8,10,Q4,2024,Baixo Valor
11310,2024-10-18,Cliente_0106,Kit Cuecas Boxer 3un,Moda Íntima e Praia,GG,Preto,Sul,Loja Física,Cartão de Crédito,4,3,79.9,35.96,0.0,0.0,239.70000000000002,10,Q4,2024,Baixo Valor
11311,2024-03-27,Cliente_0030,Sandália Salto Bloco,Calçados,42,Nude,Sudeste,App,Cartão de Crédito,2,1,149.9,67.45,0.0,60.25,149.9,3,Q1,2024,Baixo Valor
11312,2024-12-25,Cliente_0227,Camisa Polo Masculina,Moda Masculina,M,Nude,Norte,App,Pix,1,1,129.9,58.46,0.0,55.86,129.9,12,Q4,2024,Baixo Valor
11314,2024-05-25,Cliente_0038,Vestido Estampado Midi,Moda Feminina,G,Azul,Sudeste,E-commerce,Pix,1,3,199.9,89.95,0.0,79.09,599.7,5,Q2,2024,Médio Valor
11315,2024-03-21,Cliente_0244,Camiseta Básica Algodão,Moda Masculina,M,Nude,Norte,Loja Física,Pix,1,1,49.9,22.45,0.0,0.0,49.9,3,Q1,2024,Baixo Valor
11316,2024-02-09,Cliente_0132,Bermuda Sarja,Moda Masculina,M,Branco,Centro-Oeste,E-commerce,Pix,1,3,99.9,44.96,0.3,23.23,299.70000000000005,2,Q1,2024,Baixo Valor
11318,2024-09-08,Cliente_0062,Óculos de Sol Aviador,Acessórios,M,Branco,Sul,App,Pix,1,1,179.9,80.95,0.0,95.99,179.9,9,Q3,2024,Baixo Valor
11319,2024-02-14,Cliente_0165,Boné Ajustável Aba Curva,Acessórios,G,Branco,Norte,App,Boleto,1,3,59.9,26.95,0.0,70.56,179.7,2,Q1,2024,Baixo Valor
11320,2024-07-26,Cliente_0236,Calça Jeans Casual,Moda Masculina,P,Preto,Sul,E-commerce,Cartão de Crédito,10,3,189.9,85.45,0.0,73.66,569.7,7,Q3,2024,Médio Valor
11321,2024-01-19,Cliente_0040,Chinelo Slim Conforto,Calçados,36,Vermelho,Nordeste,E-commerce,Cartão de Crédito,2,1,39.9,17.95,0.0,27.37,39.9,1,Q1,2024,Baixo Valor
11322,2024-04-26,Cliente_0055,Sandália Salto Bloco,Calçados,42,Vermelho,Norte,E-commerce,Pix,1,2,149.9,67.45,0.0,86.38,299.8,4,Q2,2024,Baixo Valor
11325,2024-07-26,Cliente_0105,Sapato Social Couro,Calçados,38,Vermelho,Norte,E-commerce,Boleto,1,1,289.9,130.45,0.0,74.49,289.9,7,Q3,2024,Baixo Valor
11326,2024-12-29,Cliente_0093,Blusa Crepe Feminina,Moda Feminina,G,Vermelho,Nordeste,Loja Física,Pix,1,3,79.9,35.96,0.0,0.0,239.70000000000002,12,Q4,2024,Baixo Valor
11329,2024-08-07,Cliente_0179,Calça Alfaiataria,Moda Feminina,GG,Branco,Centro-Oeste,E-commerce,Boleto,1,3,159.9,71.95,0.0,20.74,479.70000000000005,8,Q3,2024,Baixo Valor
11330,2024-09-10,Cliente_0016,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Preto,Sudeste,E-commerce,Boleto,1,3,119.9,53.96,0.0,88.62,359.70000000000005,9,Q3,2024,Baixo Valor
11332,2024-09-14,Cliente_0181,Camiseta Básica Algodão,Moda Masculina,G,Branco,Norte,Loja Física,Cartão de Crédito,12,2,49.9,22.45,0.0,0.0,99.8,9,Q3,2024,Baixo Valor
11333,2024-01-04,Cliente_0222,Cinto de Couro,Acessórios,P,Nude,Norte,E-commerce,Pix,1,2,69.9,31.46,0.0,42.58,139.8,1,Q1,2024,Baixo Valor
11335,2024-10-07,Cliente_0006,Calça Jeans Casual,Moda Masculina,GG,Vermelho,Centro-Oeste,Loja Física,Cartão de Crédito,8,1,189.9,85.45,0.0,0.0,189.9,10,Q4,2024,Baixo Valor
11336,2024-11-07,Cliente_0103,Saia Plissada,Moda Feminina,P,Azul,Norte,E-commerce,Pix,1,1,119.9,53.96,0.0,89.41,119.9,11,Q4,2024,Baixo Valor
11337,2024-04-08,Cliente_0038,Calça Alfaiataria,Moda Feminina,GG,Preto,Sul,E-commerce,Boleto,1,2,159.9,71.95,0.0,94.92,319.8,4,Q2,2024,Baixo Valor
11339,2024-05-09,Cliente_0014,Calça Jeans Casual,Moda Masculina,M,Nude,Sudeste,E-commerce,Boleto,1,3,189.9,85.45,0.0,60.03,569.7,5,Q2,2024,Médio Valor
11340,2024-01-23,Cliente_0030,Sunga de Praia,Moda Íntima e Praia,G,Branco,Nordeste,App,Boleto,1,3,69.9,31.46,0.0,48.4,209.70000000000002,1,Q1,2024,Baixo Valor
11341,2024-03-09,Cliente_0071,Vestido Estampado Midi,Moda Feminina,P,Branco,Sudeste,E-commerce,Pix,1,2,199.9,89.95,0.0,26.65,399.8,3,Q1,2024,Baixo Valor
11342,2024-08-05,Cliente_0087,Sapato Social Couro,Calçados,38,Branco,Nordeste,E-commerce,Cartão de Crédito,6,2,289.9,130.45,0.14,66.25,579.8,8,Q3,2024,Médio Valor
11343,2024-04-07,Cliente_0104,Kit Cuecas Boxer 3un,Moda Íntima e Praia,P,Preto,Sudeste,E-commerce,Boleto,1,3,79.9,35.96,0.0,20.82,239.70000000000002,4,Q2,2024,Baixo Valor
11344,2024-12-05,Cliente_0130,Óculos de Sol Aviador,Acessórios,G,Vermelho,Norte,E-commerce,Boleto,1,3,179.9,80.95,0.25,75.22,539.7,12,Q4,2024,Médio Valor
11345,2024-08-05,Cliente_0052,Calça Alfaiataria,Moda Feminina,GG,Nude,Centro-Oeste,E-commerce,Pix,1,3,159.9,71.95,0.0,58.17,479.70000000000005,8,Q3,2024,Baixo Valor
11346,2024-10-28,Cliente_0102,Sandália Salto Bloco,Calçados,44,Branco,Sudeste,E-commerce,Cartão de Crédito,2,1,149.9,67.45,0.0,58.1,149.9,10,Q4,2024,Baixo Valor
11348,2024-06-24,Cliente_0145,Óculos de Sol Aviador,Acessórios,G,Azul,Centro-Oeste,App,Cartão de Crédito,6,2,179.9,80.95,0.0,36.1,359.8,6,Q2,2024,Baixo Valor
11349,2024-04-09,Cliente_0138,Vestido Estampado Midi,Moda Feminina,P,Vermelho,Centro-Oeste,Loja Física,Pix,1,2,199.9,89.95,0.15,0.0,399.8,4,Q2,2024,Baixo Valor
11350,2024-04-18,Cliente_0117,Camiseta Básica Algodão,Moda Masculina,G,Nude,Sudeste,App,Pix,1,1,49.9,22.45,0.0,65.33,49.9,4,Q2,2024,Baixo Valor
11351,2024-07-21,Cliente_0073,Camiseta Básica Algodão,Moda Masculina,P,Nude,Centro-Oeste,Loja Física,Cartão de Crédito,8,1,49.9,22.45,0.13,0.0,49.9,7,Q3,2024,Baixo Valor
11352,2024-09-14,Cliente_0022,Calça Alfaiataria,Moda Feminina,G,Preto,Sul,App,Cartão de Crédito,8,1,159.9,71.95,0.0,96.35,159.9,9,Q3,2024,Baixo Valor
11353,2024-03-20,Cliente_0200,Calça Jeans Casual,Moda Masculina,G,Preto,Sudeste,E-commerce,Cartão de Crédito,4,3,189.9,85.45,0.0,70.7,569.7,3,Q1,2024,Médio Valor
11354,2024-06-30,Cliente_0031,Sandália Salto Bloco,Calçados,44,Preto,Sudeste,Loja Física,Pix,1,3,149.9,67.45,0.0,0.0,449.70000000000005,6,Q2,2024,Baixo Valor
11355,2024-02-12,Cliente_0140,Chinelo Slim Conforto,Calçados,40,Nude,Centro-Oeste,Loja Física,Pix,1,1,39.9,17.95,0.0,0.0,39.9,2,Q1,2024,Baixo Valor
11356,2024-03-25,Cliente_0164,Boné Ajustável Aba Curva,Acessórios,GG,Preto,Sudeste,Loja Física,Boleto,1,1,59.9,26.95,0.11,0.0,59.9,3,Q1,2024,Baixo Valor
11357,2024-06-17,Cliente_0111,Cinto de Couro,Acessórios,M,Vermelho,Sudeste,E-commerce,Cartão de Crédito,6,3,69.9,31.46,0.0,78.07,209.70000000000002,6,Q2,2024,Baixo Valor
11358,2024-01-29,Cliente_0214,Bermuda Sarja,Moda Masculina,GG,Nude,Sul,Loja Física,Cartão de Crédito,2,1,99.9,44.96,0.0,0.0,99.9,1,Q1,2024,Baixo Valor
11359,2024-04-15,Cliente_0165,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Vermelho,Nordeste,E-commerce,Pix,1,2,79.9,35.96,0.12,48.93,159.8,4,Q2,2024,Baixo Valor
11360,2024-02-04,Cliente_0215,Bermuda Sarja,Moda Masculina,GG,Preto,Sul,App,Pix,1,1,99.9,44.96,0.21,20.24,99.9,2,Q1,2024,Baixo Valor
11362,2024-03-24,Cliente_0001,Saia Plissada,Moda Feminina,G,Azul,Nordeste,App,Boleto,1,1,119.9,53.96,0.0,95.1,119.9,3,Q1,2024,Baixo Valor
11363,2024-06-27,Cliente_0126,Sapato Social Couro,Calçados,38,Nude,Norte,Loja Física,Cartão de Crédito,7,2,289.9,130.45,0.0,0.0,579.8,6,Q2,2024,Médio Valor
11364,2024-02-26,Cliente_0038,Chinelo Slim Conforto,Calçados,38,Preto,Norte,Loja Física,Boleto,1,2,39.9,17.95,0.0,0.0,79.8,2,Q1,2024,Baixo Valor
11365,2024-07-01,Cliente_0102,Mochila Urbana,Acessórios,G,Vermelho,Centro-Oeste,Loja Física,Cartão de Crédito,10,3,219.9,98.95,0.0,0.0,659.7,7,Q3,2024,Médio Valor
11366,2024-03-07,Cliente_0065,Camiseta Básica Algodão,Moda Masculina,M,Azul,Sul,App,Boleto,1,1,49.9,22.45,0.0,25.82,49.9,3,Q1,2024,Baixo Valor
11367,2024-03-18,Cliente_0136,Cinto de Couro,Acessórios,P,Vermelho,Centro-Oeste,E-commerce,Cartão de Crédito,4,2,69.9,31.46,0.0,90.88,139.8,3,Q1,2024,Baixo Valor
11368,2024-02-05,Cliente_0091,Sunga de Praia,Moda Íntima e Praia,GG,Vermelho,Sudeste,App,Pix,1,1,69.9,31.46,0.0,86.18,69.9,2,Q1,2024,Baixo Valor
11369,2024-08-09,Cliente_0065,Calça Jeans Casual,Moda Masculina,P,Branco,Nordeste,App,Boleto,1,2,189.9,85.45,0.0,92.92,379.8,8,Q3,2024,Baixo Valor
11370,2024-10-18,Cliente_0111,Biquíni Cortininha,Moda Íntima e Praia,P,Vermelho,Sudeste,Loja Física,Pix,1,3,139.9,62.96,0.0,0.0,419.70000000000005,10,Q4,2024,Baixo Valor
11371,2024-09-07,Cliente_0166,Conjunto Lingerie Renda,Moda Íntima e Praia,M,Nude,Centro-Oeste,Loja Física,Cartão de Crédito,6,2,119.9,53.96,0.0,0.0,239.8,9,Q3,2024,Baixo Valor
11372,2024-06-06,Cliente_0025,Óculos de Sol Aviador,Acessórios,M,Branco,Sudeste,App,Boleto,1,3,179.9,80.95,0.0,61.54,539.7,6,Q2,2024,Médio Valor
11373,2024-05-13,Cliente_0122,Calça Jeans Casual,Moda Masculina,M,Preto,Nordeste,App,Cartão de Crédito,11,3,189.9,85.45,0.0,58.96,569.7,5,Q2,2024,Médio Valor
11374,2024-01-17,Cliente_0031,Vestido Estampado Midi,Moda Feminina,M,Azul,Centro-Oeste,App,Boleto,1,2,199.9,89.95,0.0,25.39,399.8,1,Q1,2024,Baixo Valor
11375,2024-01-10,Cliente_0084,Mochila Urbana,Acessórios,G,Azul,Nordeste,App,Pix,1,1,219.9,98.95,0.0,45.72,219.9,1,Q1,2024,Baixo Valor
11376,2024-12-08,Cliente_0166,Óculos de Sol Aviador,Acessórios,M,Nude,Norte,Loja Física,Boleto,1,3,179.9,80.95,0.0,0.0,539.7,12,Q4,2024,Médio Valor
11377,2024-08-20,Cliente_0167,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Preto,Centro-Oeste,App,Cartão de Crédito,1,1,79.9,35.96,0.0,48.78,79.9,8,Q3,2024,Baixo Valor
11378,2024-08-20,Cliente_0179,Camisa Polo Masculina,Moda Masculina,G,Preto,Sul,Loja Física,Cartão de Crédito,2,2,129.9,58.46,0.0,0.0,259.8,8,Q3,2024,Baixo Valor
11379,2024-02-13,Cliente_0034,Camisa Polo Masculina,Moda Masculina,GG,Preto,Norte,E-commerce,Boleto,1,1,129.9,58.46,0.0,55.52,129.9,2,Q1,2024,Baixo Valor
11380,2024-07-28,Cliente_0159,Kit Cuecas Boxer 3un,Moda Íntima e Praia,M,Nude,Centro-Oeste,E-commerce,Boleto,1,2,79.9,35.96,0.0,51.19,159.8,7,Q3,2024,Baixo Valor
11381,2024-11-13,Cliente_0237,Boné Ajustável Aba Curva,Acessórios,M,Branco,Centro-Oeste,Loja Física,Boleto,1,3,59.9,26.95,0.0,0.0,179.7,11,Q4,2024,Baixo Valor
11383,2024-09-15,Cliente_0076,Blusa Crepe Feminina,Moda Feminina,P,Preto,Sudeste,Loja Física,Boleto,1,1,79.9,35.96,0.0,0.0,79.9,9,Q3,2024,Baixo Valor
11384,2024-05-09,Cliente_0002,Conjunto Lingerie Renda,Moda Íntima e Praia,P,Vermelho,Sul,App,Boleto,1,2,119.9,53.96,0.0,21.8,239.8,5,Q2,2024,Baixo Valor
11385,2024-11-16,Cliente_0092,Óculos de Sol Aviador,Acessórios,M,Branco,Nordeste,Loja Física,Boleto,1,3,179.9,80.95,0.0,0.0,539.7,11,Q4,2024,Médio Valor
11387,2024-04-02,Cliente_0008,Sandália Salto Bloco,Calçados,38,Azul,Norte,E-commerce,Pix,1,1,149.9,67.45,0.09,86.64,149.9,4,Q2,2024,Baixo Valor
11389,2024-02-05,Cliente_0040,Saia Plissada,Moda Feminina,GG,Nude,Nordeste,E-commerce,Pix,1,1,119.9,53.96,0.0,35.86,119.9,2,Q1,2024,Baixo Valor
11390,2024-03-14,Cliente_0080,Kit Cuecas Boxer 3un,Moda Íntima e Praia,G,Branco,Centro-Oeste,App,Cartão de Crédito,1,3,79.9,35.96,0.0,26.78,239.70000000000002,3,Q1,2024,Baixo Valor
11392,2024-03-04,Cliente_0002,Ténis Desportivo Run,Calçados,36,Preto,Sul,App,Cartão de Crédito,9,2,349.9,157.45,0.0,68.99,699.8,3,Q1,2024,Médio Valor
11393,2024-04-12,Cliente_0220,Ténis Desportivo Run,Calçados,44,Preto,Sul,Loja Física,Pix,1,2,349.9,157.45,0.24,0.0,699.8,4,Q2,2024,Médio Valor
11394,2024-04-13,Cliente_0211,Sandália Salto Bloco,Calçados,38,Nude,Centro-Oeste,E-commerce,Pix,1,3,149.9,67.45,0.0,20.31,449.70000000000005,4,Q2,2024,Baixo Valor
11396,2024-10-07,Cliente_0176,Blusa Crepe Feminina,Moda Feminina,M,Azul,Norte,E-commerce,Cartão de Crédito,9,2,79.9,35.96,0.23,31.66,159.8,10,Q4,2024,Baixo Valor
11397,2024-10-30,Cliente_0202,Óculos de Sol Aviador,Acessórios,M,Azul,Nordeste,App,Boleto,1,1,179.9,80.95,0.0,91.06,179.9,10,Q4,2024,Baixo Valor
11398,2024-12-21,Cliente_0018,Vestido Estampado Midi,Moda Feminina,M,Nude,Sul,App,Boleto,1,2,199.9,89.95,0.05,81.93,399.8,12,Q4,2024,Baixo Valor
11399,2024-04-19,Cliente_0177,Bermuda Sarja,Moda Masculina,P,Vermelho,Norte,E-commerce,Cartão de Crédito,4,2,99.9,44.96,0.0,66.16,199.8,4,Q2,2024,Baixo Valor
11401,2024-06-28,Cliente_0034,Calça Jeans Casual,Moda Masculina,GG,Preto,Sudeste,E-commerce,Cartão de Crédito,10,1,189.9,85.45,0.0,88.4,189.9,6,Q2,2024,Baixo Valor
